,LLL
2017-06-07,5313390.0
2017-06-08,4994586.6
2017-06-09,4941452.7
2017-06-12,5047720.5
2017-06-13,5100854.4
2017-06-14,4835184.9
2017-06-15,4711205.8
2017-06-16,4622649.3
2017-06-19,5030009.2
2017-06-20,5525925.6
2017-06-21,4817473.6
2017-06-22,4959164.0
2017-06-23,4622649.3
2017-06-26,4640360.6
2017-06-27,4728917.1
2017-06-28,4959164.0
2017-06-29,4693494.5
2017-06-30,4427825.0
2017-07-03,4673879.1
2017-07-05,5528635.2
2017-07-06,5128536.6
2017-07-07,5601380.4
2017-07-10,5328585.9
2017-07-11,5419517.4
2017-07-12,5201281.8
2017-07-13,5274027.0
2017-07-14,5274027.0
2017-07-17,5219468.1
2017-07-18,5255840.7
2017-07-19,5146722.9
2017-07-20,5037605.1
2017-07-21,4873928.4
2017-07-24,5092164.0
2017-07-25,4819369.5
2017-07-26,4964859.9
2017-07-27,4601133.9
2017-07-28,4455643.5
2017-07-31,4801183.2
2017-08-01,4510202.4
2017-08-02,4201035.3
2017-08-03,4255594.2
2017-08-04,4564761.3
2017-08-07,3873681.9
2017-08-08,3873681.9
2017-08-09,3819123.0
2017-08-10,3546328.5
2017-08-11,3200788.8
2017-08-14,3291720.3
2017-08-15,3328092.9
2017-08-16,3273534.0
2017-08-17,3073484.7
2017-08-18,3146229.9
2017-08-21,3237161.4
2017-08-22,3218975.1
2017-08-23,3018925.8
2017-08-24,2982553.2
2017-08-25,3364465.5
2017-08-28,3364465.5
2017-08-29,3637260.0
2017-08-30,3255347.7
2017-08-31,3273534.0
2017-09-01,3491769.6
2017-09-05,3637260.0
2017-09-06,3546328.5
2017-09-07,3582701.1
2017-09-08,3600887.4
2017-09-11,3600887.4
2017-09-12,3437210.7
2017-09-13,4382898.3
2017-09-14,4364712.0
2017-09-15,4364712.0
2017-09-18,4655692.8
2017-09-19,4946673.6
2017-09-20,4091917.5
2017-09-21,4819369.5
2017-09-22,4855742.1
2017-09-25,4873928.4
2017-09-26,4419270.9
2017-09-27,4710251.7
2017-09-28,4837555.8
2017-09-29,4528388.7
2017-10-02,5124654.0
2017-10-03,5204106.0
2017-10-04,5263695.0
2017-10-05,5065065.0
2017-10-06,5660955.0
2017-10-09,5660955.0
2017-10-10,4846572.0
2017-10-11,5164380.0
2017-10-12,5065065.0
2017-10-13,5283558.0
2017-10-16,5561640.0
2017-10-17,5601366.0
2017-10-18,5601366.0
2017-10-19,5263695.0
2017-10-20,5045202.0
2017-10-23,4846572.0
2017-10-24,4906161.0
2017-10-25,4866435.0
2017-10-26,4846572.0
2017-10-27,4886298.0
2017-10-30,4886298.0
2017-10-31,4588353.0
2017-11-01,4330134.0
2017-11-02,4469175.0
2017-11-03,4469175.0
2017-11-06,4608216.0
2017-11-07,5283558.0
2017-11-08,16327386.0
2017-11-09,10825335.0
2017-11-10,12215745.0
2017-11-13,9852048.0
2017-11-14,9236295.0
2017-11-15,10507527.0
2017-11-16,10308897.0
2017-11-17,10507527.0
2017-11-20,10785609.0
2017-11-21,11182869.0
2017-11-22,10289034.0
2017-11-24,10249308.0
2017-11-27,10030815.0
2017-11-28,10884924.0
2017-11-29,10904787.0
2017-11-30,10328760.0
2017-12-01,8680131.0
2017-12-04,9136980.0
2017-12-05,8362323.0
2017-12-06,8064378.0
2017-12-07,7826022.0
2017-12-08,8024652.0
2017-12-11,7984926.0
2017-12-12,8084241.0
2017-12-13,7865748.0
2017-12-14,7746570.0
2017-12-15,7766433.0
2017-12-18,7786296.0
2017-12-19,7389036.0
2017-12-20,6773283.0
2017-12-21,6554790.0
2017-12-22,6296571.0
2017-12-26,6455475.0
2017-12-27,8322597.0
2017-12-28,9891774.0
2017-12-29,8223282.0
2018-01-02,8244621.0
2018-01-03,8137548.0
2018-01-04,8394523.2
2018-01-05,10707300.0
2018-01-08,10086276.0
2018-01-09,10150520.0
2018-01-10,10300422.0
2018-01-11,11114177.0
2018-01-12,10750129.0
2018-01-16,10279008.0
2018-01-17,10386081.0
2018-01-18,10257593.0
2018-01-19,10086276.0
2018-01-22,10321837.0
2018-01-23,10300422.0
2018-01-24,10600227.0
2018-01-25,9315351.0
2018-01-26,9401009.4
2018-01-29,9529497.0
2018-01-30,10086276.0
2018-01-31,10728714.0
2018-02-01,10535983.0
2018-02-02,10493154.0
2018-02-05,10064862.0
2018-02-06,9850716.0
2018-02-07,9979203.6
2018-02-08,10043447.0
2018-02-09,9872130.6
2018-02-12,10214764.0
2018-02-13,11585298.0
2018-02-14,11949346.0
2018-02-15,11649542.0
2018-02-16,11413981.0
2018-02-20,11927932.0
2018-02-21,12077834.0
2018-02-22,12527541.0
2018-02-23,12120663.0
2018-02-26,11799444.0
2018-02-27,11885103.0
2018-02-28,10707300.0
2018-03-01,11328323.0
2018-03-02,11242665.0
2018-03-05,11328323.0
2018-03-06,10814373.0
2018-03-07,10878616.0
2018-03-08,10792958.0
2018-03-09,10685885.0
2018-03-12,10600227.0
2018-03-13,10535983.0
2018-03-14,10578812.0
2018-03-15,15525585.0
2018-03-16,13362710.0
2018-03-19,13234222.0
2018-03-20,13983733.0
2018-03-21,14219294.0
2018-03-22,12891589.0
2018-03-23,12848760.0
2018-03-26,13298466.0
2018-03-27,13191393.0
2018-03-28,12399053.0
2018-03-29,11478225.0
2018-04-02,11651587.0
2018-04-03,10702689.0
2018-04-04,10901295.0
2018-04-05,10746823.0
2018-04-06,10482015.0
2018-04-09,10989565.0
2018-04-10,11497115.0
2018-04-11,12335676.0
2018-04-12,11717789.0
2018-04-13,11695722.0
2018-04-16,11585385.0
2018-04-17,12026733.0
2018-04-18,11475048.0
2018-04-19,10945430.0
2018-04-20,10437880.0
2018-04-23,10526149.0
2018-04-24,10768891.0
2018-04-25,11607452.0
2018-04-26,11739856.0
2018-04-27,10393745.0
2018-04-30,10415812.0
2018-05-01,9908262.6
2018-05-02,10305475.0
2018-05-03,10570284.0
2018-05-04,10768891.0
2018-05-07,11166104.0
2018-05-08,12115002.0
2018-05-09,11475048.0
2018-05-10,11364711.0
2018-05-11,11386778.0
2018-05-14,11739856.0
2018-05-15,11210239.0
2018-05-16,11342643.0
2018-05-17,11783991.0
2018-05-18,11430913.0
2018-05-21,11386778.0
2018-05-22,11210239.0
2018-05-23,11386778.0
2018-05-24,11232306.0
2018-05-25,11386778.0
2018-05-29,11099902.0
2018-05-30,11232306.0
2018-05-31,11055767.0
2018-06-01,11210239.0
2018-06-04,11121969.0
2018-06-05,11629519.0
2018-06-06,11452980.0
2018-06-07,11475048.0
2018-06-08,11430913.0
2018-06-11,11430913.0
2018-06-12,11607452.0
2018-06-13,11761924.0
2018-06-14,11629519.0
2018-06-15,11475048.0
2018-06-18,11430913.0
2018-06-19,10658554.0
2018-06-20,10813026.0
2018-06-21,10702689.0
2018-06-22,10504082.0
2018-06-25,10415812.0
2018-06-26,10393745.0
2018-06-27,10768891.0
2018-06-28,10614419.0
2018-06-29,10746823.0
2018-07-02,10875031.0
2018-07-03,10919601.0
2018-07-05,11075595.0
2018-07-06,10941885.0
2018-07-09,10919601.0
2018-07-10,10941885.0
2018-07-11,11008740.0
2018-07-12,11053310.0
2018-07-13,11075595.0
2018-07-16,11788712.0
2018-07-17,11989276.0
2018-07-18,11253874.0
2018-07-19,11097880.0
2018-07-20,11320729.0
2018-07-23,11365299.0
2018-07-24,11187019.0
2018-07-25,11075595.0
2018-07-26,10964170.0
2018-07-27,10808176.0
2018-07-30,10763606.0
2018-07-31,10830461.0
2018-08-01,10674467.0
2018-08-02,10362478.0
2018-08-03,10473903.0
2018-08-06,10585327.0
2018-08-07,10362478.0
2018-08-08,11476723.0
2018-08-09,9872210.7
2018-08-10,8913960.0
2018-08-13,8557401.6
2018-08-14,8445977.1
2018-08-15,8156273.4
2018-08-16,9248233.5
2018-08-17,8936244.9
2018-08-20,9047669.4
2018-08-21,9225948.6
2018-08-22,8980814.7
2018-08-23,8691111.0
2018-08-24,8713395.9
2018-08-27,8757965.7
2018-08-28,8668826.1
2018-08-29,8379122.4
2018-08-30,8379122.4
2018-08-31,8356837.5
2018-09-04,8289982.8
2018-09-05,8646541.2
2018-09-06,8713395.9
2018-09-07,8334552.6
2018-09-10,7888854.6
2018-09-11,7799715.0
2018-09-12,8156273.4
2018-09-13,8401407.3
2018-09-14,8468262.0
2018-09-17,8579686.5
2018-09-18,8624256.3
2018-09-19,9069954.3
2018-09-20,9693931.5
2018-09-21,9114524.1
2018-09-24,8891675.1
2018-09-25,9359658.0
2018-09-26,9003099.6
2018-09-27,8824820.4
2018-09-28,8757965.7
2018-10-01,8564189.6
2018-10-02,8655298.0
2018-10-03,8700852.2
2018-10-04,8791960.6
2018-10-05,8700852.2
2018-10-08,8473081.2
2018-10-09,8564189.6
2018-10-10,8222533.1
2018-10-11,8176978.9
2018-10-12,8336418.6
2018-10-15,8199756.0
2018-10-16,8131424.7
2018-10-17,8404749.9
2018-10-18,8837514.8
2018-10-19,8564189.6
2018-10-22,8837514.8
2018-10-23,8359195.7
2018-10-24,8154201.8
2018-10-25,8176978.9
2018-10-26,8473081.2
2018-10-29,8746406.4
2018-10-30,8564189.6
2018-10-31,8723629.3
2018-11-01,9247502.6
2018-11-02,9338611.0
2018-11-05,9361388.1
2018-11-06,9475273.6
2018-11-07,9771375.9
2018-11-08,9315833.9
2018-11-09,9384165.2
2018-11-12,9088062.9
2018-11-13,9042508.7
2018-11-14,9520827.8
2018-11-15,9794153.0
2018-11-16,9657490.4
2018-11-19,9452496.5
2018-11-20,9042508.7
2018-11-21,8769183.5
2018-11-23,8541412.5
2018-11-26,8883069.0
2018-11-27,8951400.3
2018-11-28,8586966.7
2018-11-29,8837514.8
2018-11-30,8746406.4
2018-12-03,8564189.6
2018-12-04,9088062.9
2018-12-06,8609743.8
2018-12-07,8518635.4
2018-12-10,8473081.2
2018-12-11,8814737.7
2018-12-12,8655298.0
2018-12-13,8450304.1
2018-12-14,8199756.0
2018-12-17,8199756.0
2018-12-18,8268087.3
2018-12-19,8222533.1
2018-12-20,7174786.5
2018-12-21,7288672.0
2018-12-24,6901461.3
2018-12-26,6013154.4
2018-12-27,6445919.3
2018-12-28,6559804.8
2018-12-31,6742021.6
2019-01-02,6829057.4
2019-01-03,7012387.8
2019-01-04,7172801.9
2019-01-07,7745709.4
2019-01-08,8662361.4
2019-01-09,9143603.7
2019-01-10,8410282.1
2019-01-11,9120687.4
2019-01-14,8822775.5
2019-01-15,8685277.7
2019-01-16,8456114.7
2019-01-17,8616528.8
2019-01-18,8479031.0
2019-01-22,8043621.3
2019-01-23,8204035.4
2019-01-24,8020705.0
2019-01-25,8479031.0
2019-01-28,8501947.3
2019-01-29,8387365.8
2019-01-30,8501947.3
2019-01-31,8891524.4
2019-02-01,8501947.3
2019-02-04,8754026.6
2019-02-05,8891524.4
2019-02-06,8983189.6
2019-02-07,8937357.0
2019-02-08,9166520.0
2019-02-11,9074854.8
2019-02-12,8845691.8
2019-02-13,8937357.0
2019-02-14,8616528.8
2019-02-15,8410282.1
2019-02-19,8845691.8
2019-02-20,8914440.7
2019-02-21,9029022.2
2019-02-22,9120687.4
2019-02-25,9166520.0
2019-02-26,8960273.3
2019-02-27,9051938.5
2019-02-28,8708194.0
2019-03-01,8662361.4
2019-03-04,9143603.7
2019-03-05,9166520.0
2019-03-06,8845691.8
2019-03-07,8937357.0
2019-03-08,8662361.4
2019-03-11,8593612.5
2019-03-12,8960273.3
2019-03-13,9143603.7
2019-03-14,8822775.5
2019-03-15,8799859.2
2019-03-18,8524863.6
2019-03-19,8433198.4
2019-03-20,8616528.8
2019-03-21,8410282.1
2019-03-22,8822775.5
2019-03-25,8524863.6
2019-03-26,8639445.1
2019-03-27,8593612.5
2019-03-28,8891524.4
2019-03-29,8708194.0
2019-04-01,9106011.7
2019-04-02,9643095.5
2019-04-03,9521031.0
2019-04-04,10180179.0
2019-04-05,10058114.0
2019-04-08,10766088.0
2019-04-09,10424308.0
2019-04-10,10448721.0
2019-04-11,10521959.0
2019-04-12,10033701.0
2019-04-15,10473134.0
2019-04-16,10302243.0
2019-04-17,10277830.0
2019-04-18,10106940.0
2019-04-22,9838398.7
2019-04-23,10155766.0
2019-04-24,10131353.0
2019-04-25,10082527.0
2019-04-26,10302243.0
2019-04-29,10448721.0
2019-04-30,9936050.3
2019-05-01,9887224.5
2019-05-02,9643095.5
2019-05-03,9398966.5
2019-05-06,9447792.3
2019-05-07,9398966.5
2019-05-08,9423379.4
2019-05-09,9569856.8
2019-05-10,9447792.3
2019-05-13,8983947.2
2019-05-14,8983947.2
2019-05-15,8935121.4
2019-05-16,8715405.3
2019-05-17,8764231.1
2019-05-20,9008360.1
2019-05-21,8886295.6
2019-05-22,9154837.5
2019-05-23,8935121.4
2019-05-24,8935121.4
2019-05-28,8642166.6
2019-05-29,7421521.6
2019-05-30,7983018.3
2019-05-31,7860953.8
2019-06-03,7055328.1
2019-06-04,6469418.5
2019-06-05,5639379.9
2019-06-06,6347354.0
2019-06-07,6029986.3
2019-06-10,5907921.8
2019-06-11,6152050.8
2019-06-12,6200876.6
2019-06-13,6054399.2
2019-06-14,6078812.1
2019-06-17,5883508.9
2019-06-18,5737031.5
2019-06-19,5981160.5
2019-06-20,5785857.3
2019-06-21,5785857.3
2019-06-24,5834683.1
2019-06-25,5517315.4
2019-06-26,5688205.7
2019-06-27,5517315.4
2019-06-28,5883508.9
2019-07-01,6426225.6
2019-07-02,6452137.8
2019-07-03,6607611.0
2019-07-05,6711259.8
2019-07-08,6607611.0
2019-07-09,6478050.0
2019-07-10,6607611.0
2019-07-11,6996294.0
2019-07-12,6814908.6
2019-07-15,7125855.0
2019-07-16,7074030.6
2019-07-17,7022206.2
2019-07-18,6685347.6
2019-07-19,7125855.0
2019-07-22,6685347.6
2019-07-23,6685347.6
2019-07-24,7048118.4
2019-07-25,6892645.2
2019-07-26,6996294.0
2019-07-29,6737172.0
2019-07-30,6944469.6
2019-07-31,6685347.6
2019-08-01,6244840.2
2019-08-02,6322576.8
2019-08-05,6581698.8
2019-08-06,6322576.8
2019-08-07,6374401.2
2019-08-08,6452137.8
2019-08-09,6555786.6
2019-08-12,6607611.0
2019-08-13,6322576.8
2019-08-14,6167103.6
2019-08-15,6115279.2
2019-08-16,6348489.0
2019-08-19,6348489.0
2019-08-20,6348489.0
2019-08-21,6270752.4
2019-08-22,6452137.8
2019-08-23,6814908.6
2019-08-26,6996294.0
2019-08-27,7151767.2
2019-08-28,6218928.0
2019-08-29,6426225.6
2019-08-30,6218928.0
2019-09-03,6141191.4
2019-09-04,6452137.8
2019-09-05,6478050.0
2019-09-06,6737172.0
2019-09-09,6218928.0
2019-09-10,6555786.6
2019-09-11,6918557.4
2019-09-12,6970381.8
2019-09-13,6814908.6
2019-09-16,6814908.6
2019-09-17,6659435.4
2019-09-18,6374401.2
2019-09-19,6115279.2
2019-09-20,6141191.4
2019-09-23,5830245.0
2019-09-24,5959806.0
2019-09-25,6063454.8
2019-09-26,5804332.8
2019-09-27,5856157.2
2019-09-30,5441562.0
2019-10-01,5752508.4
2019-10-02,5467474.2
2019-10-03,5674771.8
2019-10-04,5726596.2
2019-10-07,5622947.4
2019-10-08,5597035.2
2019-10-09,5933893.8
2019-10-10,5674771.8
2019-10-11,5752508.4
2019-10-14,5778420.6
2019-10-15,6011630.4
2019-10-16,5856157.2
2019-10-17,5830245.0
2019-10-18,5622947.4
2019-10-21,5389737.6
2019-10-22,5571123.0
2019-10-23,5571123.0
2019-10-24,5519298.6
2019-10-25,5597035.2
2019-10-28,5726596.2
2019-10-29,5337913.2
2019-10-30,5104703.4
2019-10-31,5208352.2
2019-11-01,5130615.6
2019-11-04,5493386.4
2019-11-05,5415649.8
2019-11-06,5389737.6
2019-11-07,5363825.4
2019-11-08,5078791.2
2019-11-11,5001054.6
2019-11-12,5286088.8
2019-11-13,5130615.6
2019-11-14,5286088.8
2019-11-15,5441562.0
2019-11-18,5493386.4
2019-11-19,5441562.0
2019-11-20,4923318.0
2019-11-21,5182440.0
2019-11-22,4819669.2
2019-11-25,4845581.4
2019-11-26,5234264.4
2019-11-27,5493386.4
2019-11-29,6037542.6
2019-12-02,5959806.0
2019-12-03,5804332.8
2019-12-04,5700684.0
2019-12-05,5700684.0
2019-12-06,5312001.0
2019-12-09,5415649.8
2019-12-10,5467474.2
2019-12-11,5467474.2
2019-12-12,5700684.0
2019-12-13,5389737.6
2019-12-16,5441562.0
2019-12-17,5467474.2
2019-12-18,5959806.0
2019-12-19,5622947.4
2019-12-20,5493386.4
2019-12-23,5571123.0
2019-12-24,5571123.0
2019-12-26,5441562.0
2019-12-27,5441562.0
2019-12-30,5519298.6
2019-12-31,5130615.6
2020-01-02,5441247.0
2020-01-03,5311693.5
2020-01-06,5233961.4
2020-01-07,5518979.1
2020-01-08,5441247.0
2020-01-09,5493068.4
2020-01-10,5700354.0
2020-01-13,6607228.5
2020-01-14,5648532.6
2020-01-15,6037193.1
2020-01-16,6011282.4
2020-01-17,6063103.8
2020-01-21,5959461.0
2020-01-22,5855818.2
2020-01-23,5933550.3
2020-01-24,5700354.0
2020-01-27,5674443.3
2020-01-28,5544889.8
2020-01-29,5337604.2
2020-01-30,5182140.0
2020-01-31,5259872.1
2020-02-03,5182140.0
2020-02-04,5389425.6
2020-02-05,5156229.3
2020-02-06,5259872.1
2020-02-07,5182140.0
2020-02-10,5052586.5
2020-02-11,5026675.8
2020-02-12,6063103.8
2020-02-13,5026675.8
2020-02-14,5104407.9
2020-02-18,5700354.0
2020-02-19,5311693.5
2020-02-20,5415336.3
2020-02-21,5544889.8
2020-02-24,5389425.6
2020-02-25,5363514.9
2020-02-26,5052586.5
2020-02-27,4897122.3
2020-02-28,4327086.9
2020-03-02,4301176.2
2020-03-03,4430729.7
2020-03-04,4663926.0
2020-03-05,4404819.0
2020-03-06,4430729.7
2020-03-09,3912515.7
2020-03-10,4119801.3
2020-03-11,5000765.1
2020-03-12,5778086.1
2020-03-13,5907639.6
2020-03-16,3161105.4
2020-03-17,3627498.0
2020-03-18,3394301.7
2020-03-19,3886605.0
2020-03-20,3368391.0
2020-03-23,3808872.9
2020-03-24,3731140.8
2020-03-25,3653408.7
2020-03-26,4016158.5
2020-03-27,3834783.6
2020-03-30,4067979.9
2020-03-31,4145712.0
2020-04-01,4223802.7
2020-04-02,4016499.5
2020-04-03,3498241.5
2020-04-06,3886935.0
2020-04-07,3886935.0
2020-04-08,3886935.0
2020-04-09,4068325.3
2020-04-13,3861022.1
2020-04-14,4197889.8
2020-04-15,4508844.6
2020-04-16,4120151.1
2020-04-17,4146064.0
2020-04-20,4249715.6
2020-04-21,4249715.6
2020-04-22,4068325.3
2020-04-23,4068325.3
2020-04-24,4534757.5
2020-04-27,4793886.5
2020-04-28,4586583.3
2020-04-29,4690234.9
2020-04-30,4353367.2
2020-05-01,4301541.4
2020-05-04,4638409.1
2020-05-05,4716147.8
2020-05-06,4560670.4
2020-05-07,4560670.4
2020-05-08,4767973.6
2020-05-11,4742060.7
2020-05-12,4716147.8
2020-05-13,4431105.9
2020-05-14,4353367.2
2020-05-15,4379280.1
2020-05-18,4301541.4
2020-05-19,4197889.8
2020-05-20,4534757.5
2020-05-21,4327454.3
2020-05-22,4301541.4
2020-05-26,4327454.3
2020-05-27,4690234.9
2020-05-28,4664322.0
2020-05-29,4586583.3
2020-06-01,4379280.1
2020-06-02,4405193.0
2020-06-03,4431105.9
2020-06-04,4612496.2
2020-06-05,5001189.7
2020-06-08,5312144.5
2020-06-09,4923451.0
2020-06-10,4923451.0
2020-06-11,5700838.0
2020-06-12,7488828.1
2020-06-15,6685528.2
2020-06-16,6348660.5
2020-06-17,5726750.9
2020-06-18,5597186.4
2020-06-19,6296834.7
2020-06-22,5623099.3
2020-06-23,6089531.5
2020-06-24,7255612.0
2020-06-25,6504137.9
2020-06-26,6141357.3
2020-06-29,5908141.2
2020-06-30,6219096.0
2020-07-01,6857699.2
2020-07-02,6659336.0
2020-07-06,6545985.6
2020-07-07,6801024.0
2020-07-08,6971049.6
2020-07-09,6857699.2
2020-07-10,6886036.8
2020-07-13,7339438.4
2020-07-14,7027724.8
2020-07-15,6744348.8
2020-07-16,6772686.4
2020-07-17,6829361.6
2020-07-20,6545985.6
2020-07-21,6659336.0
2020-07-22,6857699.2
2020-07-23,6630998.4
2020-07-24,6517648.0
2020-07-27,6687673.6
2020-07-28,6630998.4
2020-07-29,6716011.2
2020-07-30,6999387.2
2020-07-31,6886036.8
2020-08-03,6460972.8
2020-08-04,6744348.8
2020-08-05,6602660.8
2020-08-06,6886036.8
2020-08-07,6971049.6
2020-08-10,7226088.0
2020-08-11,6942712.0
2020-08-12,6942712.0
2020-08-13,6942712.0
2020-08-14,7226088.0
2020-08-17,7027724.8
2020-08-18,6886036.8
2020-08-19,6375960.0
2020-08-20,6630998.4
2020-08-21,6347622.4
2020-08-24,6064246.4
2020-08-25,5950896.0
2020-08-26,5950896.0
2020-08-27,5865883.2
2020-08-28,5809208.0
2020-08-31,5809208.0
2020-09-01,5582507.2
2020-09-02,5724195.2
2020-09-03,5384144.0
2020-09-04,4817392.0
2020-09-08,5384144.0
2020-09-09,5355806.4
2020-09-10,5072430.4
2020-09-11,5355806.4
2020-09-14,5469156.8
2020-09-15,5129105.6
2020-09-16,5044092.8
2020-09-17,5129105.6
2020-09-18,5100768.0
2020-09-21,4959080.0
2020-09-22,4874067.2
2020-09-23,4675704.0
2020-09-24,4959080.0
2020-09-25,5129105.6
2020-09-28,5270793.6
2020-09-29,5412481.6
2020-09-30,5355806.4
2020-10-01,5137447.7
2020-10-02,5084209.9
2020-10-05,5164066.6
2020-10-06,5297161.1
2020-10-07,5510112.3
2020-10-08,5589969.0
2020-10-09,5377017.8
2020-10-12,5856158.0
2020-10-13,5749682.4
2020-10-14,5669825.7
2020-10-15,5723063.5
2020-10-16,6175584.8
2020-10-19,6308679.3
2020-10-20,6335298.2
2020-10-21,6521630.5
2020-10-22,10407989.0
2020-10-23,8677761.4
2020-10-26,7506529.8
2020-10-27,6415154.9
2020-10-28,6202203.7
2020-10-29,5829539.1
2020-10-30,5909395.8
2020-11-02,5323780.0
2020-11-03,5456874.5
2020-11-04,5962633.6
2020-11-05,5909395.8
2020-11-06,5510112.3
2020-11-09,5696444.6
2020-11-10,6255441.5
2020-11-11,5989252.5
2020-11-12,5616587.9
2020-11-13,5749682.4
2020-11-16,5829539.1
2020-11-17,6468392.7
2020-11-18,6228822.6
2020-11-19,6122347.0
2020-11-20,6308679.3
2020-11-23,6814438.4
2020-11-24,6920914.0
2020-11-25,7559767.6
2020-11-27,6787819.5
2020-11-30,6894295.1
2020-12-01,7187103.0
2020-12-02,7320197.5
2020-12-03,8518048.0
2020-12-04,7506529.8
2020-12-07,7266959.7
2020-12-08,7426673.1
2020-12-09,7320197.5
2020-12-10,7559767.6
2020-12-11,7293578.6
2020-12-14,6947532.9
2020-12-15,6947532.9
2020-12-16,7000770.7
2020-12-17,7027389.6
2020-12-18,7027389.6
2020-12-21,7533148.7
2020-12-22,7586386.5
2020-12-23,7613005.4
2020-12-24,7266959.7
2020-12-28,7373435.3
2020-12-29,7932432.2
2020-12-30,7692862.1
2020-12-31,7825956.6
2021-01-04,11947472.0
2021-01-05,12274800.0
2021-01-06,12274800.0
2021-01-07,13256784.0
2021-01-08,12929456.0
2021-01-11,13093120.0
2021-01-12,14320600.0
2021-01-13,13584112.0
2021-01-14,13788692.0
2021-01-15,12970372.0
2021-01-19,13011288.0
2021-01-20,14075104.0
2021-01-21,13706860.0
2021-01-22,13788692.0
2021-01-25,13543196.0
2021-01-26,13543196.0
2021-01-27,17021056.0
2021-01-28,14320600.0
2021-01-29,16202736.0
2021-02-01,15834492.0
2021-02-02,16325484.0
2021-02-03,17839376.0
2021-02-04,18903192.0
2021-02-05,19516932.0
2021-02-08,19025940.0
2021-02-09,20458000.0
2021-02-10,20089756.0
2021-02-11,20498916.0
2021-02-12,20458000.0
2021-02-16,20989908.0
2021-02-17,20376168.0
2021-02-18,19844260.0
2021-02-19,19721512.0
2021-02-22,20826244.0
2021-02-23,17716628.0
2021-02-24,17716628.0
2021-02-25,16079987.0
2021-02-26,16120904.0
2021-03-01,16939224.0
2021-03-02,16079987.0
2021-03-03,14975256.0
2021-03-04,13543196.0
2021-03-05,12643044.0
2021-03-08,12602128.0
2021-03-09,13706860.0
2021-03-10,14279684.0
2021-03-11,14525180.0
2021-03-12,14566096.0
2021-03-15,16202736.0
2021-03-16,15138920.0
2021-03-17,16448232.0
2021-03-18,16161820.0
2021-03-19,15016172.0
2021-03-22,14934340.0
2021-03-23,14729760.0
2021-03-24,14770676.0
2021-03-25,19394184.0
2021-03-26,17798460.0
2021-03-29,15098004.0
2021-03-30,13788692.0
2021-03-31,13461364.0
2021-04-01,14719897.0
2021-04-05,15211927.0
2021-04-06,15006915.0
2021-04-07,15375937.0
2021-04-08,15211927.0
2021-04-09,14514885.0
2021-04-12,14473882.0
2021-04-13,13079797.0
2021-04-14,12546765.0
2021-04-15,10701652.0
2021-04-16,11767717.0
2021-04-19,11152680.0
2021-04-20,10045612.0
2021-04-21,10455637.0
2021-04-22,11029672.0
2021-04-23,11562705.0
2021-04-26,11357692.0
2021-04-27,11767717.0
2021-04-28,11726715.0
2021-04-29,11521702.0
2021-04-30,11562705.0
2021-05-03,11603707.0
2021-05-04,11562705.0
2021-05-05,14555887.0
2021-05-06,13161802.0
2021-05-07,13243807.0
2021-05-10,13448819.0
2021-05-11,12997792.0
2021-05-12,13038795.0
2021-05-13,11562705.0
2021-05-14,12300750.0
2021-05-17,12669772.0
2021-05-18,12956790.0
2021-05-19,12997792.0
2021-05-20,14145862.0
2021-05-21,14309872.0
2021-05-24,13120800.0
2021-05-25,12833782.0
2021-05-26,13407817.0
2021-05-27,13202805.0
2021-05-28,13530825.0
2021-06-01,13530825.0
2021-06-02,13325812.0
2021-06-03,13325812.0
2021-06-04,13817842.0
2021-06-07,16606012.0
2021-06-08,16811025.0
2021-06-09,16811025.0
2021-06-10,15703957.0
2021-06-11,16442002.0
2021-06-14,18164107.0
2021-06-15,17180047.0
2021-06-16,17877090.0
2021-06-17,16893030.0
2021-06-18,16483005.0
2021-06-21,15703957.0
2021-06-22,16359997.0
2021-06-23,16113982.0
2021-06-24,16442002.0
2021-06-25,16729019.0
2021-06-28,15990975.0
2021-06-29,15703957.0
2021-06-30,15498944.0
2021-07-01,16742446.0
2021-07-02,17861594.0
2021-07-06,17682530.0
2021-07-07,19876059.0
2021-07-08,19562698.0
2021-07-09,18935975.0
2021-07-12,18085423.0
2021-07-13,18533082.0
2021-07-14,19249337.0
2021-07-15,20234186.0
2021-07-16,19517932.0
2021-07-19,17055807.0
2021-07-20,17548232.0
2021-07-21,17682530.0
2021-07-22,16921510.0
2021-07-23,15086108.0
2021-07-26,14951810.0
2021-07-27,13966960.0
2021-07-28,14369853.0
2021-07-29,14907044.0
2021-07-30,15130874.0
2021-08-02,15623299.0
2021-08-03,14907044.0
2021-08-04,16652914.0
2021-08-05,16608148.0
2021-08-06,17682530.0
2021-08-09,17727296.0
2021-08-10,18846443.0
2021-08-11,17190105.0
2021-08-12,16876744.0
2021-08-13,16339553.0
2021-08-16,15891894.0
2021-08-17,16563383.0
2021-08-18,16608148.0
2021-08-19,15891894.0
2021-08-20,15712830.0
2021-08-23,15847128.0
2021-08-24,16652914.0
2021-08-25,17145339.0
2021-08-26,17906360.0
2021-08-27,18801678.0
2021-08-30,18130189.0
2021-08-31,18622614.0
2021-09-01,18577848.0
2021-09-02,18264487.0
2021-09-03,16787212.0
2021-09-07,16384319.0
2021-09-08,16742446.0
2021-09-09,17279637.0
2021-09-10,17145339.0
2021-09-13,16966276.0
2021-09-14,16339553.0
